Date,Sales,Cost Of Sales,Quantity Sold,Year of Sales,Month Sales,Sales Month Name,Sales Day Name,Sales Quarter,Weekly Sales,Sales Season,Gross Profit,Gross Profit Margin (%),Average Selling Price,Cost per Unit,Gross Profit per Unit,Gross Profit Margin per Unit (%),7-Day Average Selling Price,30-Day Average Selling Price,30-Day Selling Price Variation,7-Day Average Gross Profit Margin (%),30-Day Average Gross Profit Margin (%),30-Day Average Quantity Sold,Low Price Condition,High Sales Volume Condition,Promotion Day,Promotion Group
2014-09-04,312311.9539811907,348177.12054578186,10164,2014,9,September,Thursday,3,Weekday,Spring,-35865.16656459117,-11.483763623966563,30.727268199644893,34.25591504779436,-3.5286468481494673,-11.483763623966569,30.736140134472542,32.27019142250967,1.2261791137203788,-11.377571654324244,-5.318289283985193,10116.933333333332,True,True,True,32
2014-09-05,501279.0004444809,558766.690346946,16310,2014,9,September,Friday,3,Weekday,Spring,-57487.68990246509,-11.468202308792334,30.734457415357504,34.259147170260334,-3.5246897549028304,-11.468202308792348,30.733849780962668,32.12666199606267,1.1397016412932963,-11.406223479002664,-5.82647538160964,10583.833333333334,True,True,True,32
2014-09-06,552703.9037581525,616169.8514311365,17985,2014,9,September,Saturday,3,Weekend,Spring,-63465.94767298398,-11.482811545466282,30.73138191593842,34.26020858666313,-3.528826670724712,-11.482811545466275,30.729264377041392,31.98293119403711,1.0253496156060211,-11.439107765724007,-6.335290132338311,11085.1,True,True,True,32
2014-09-07,234153.76221071577,261088.38637296777,7620,2014,9,September,Sunday,3,Weekend,Spring,-26934.624162252003,-11.50296450842991,30.728840185133304,34.26356776548133,-3.5347275803480294,-11.502964508429903,30.72554852693032,31.925599760275485,1.0462747144133,-11.471361772654477,-6.5890957712947715,10887.7,True,False,False,33
2014-09-08,244481.4977293058,272633.3998027578,7958,2014,9,September,Monday,3,Weekday,Spring,-28151.902073451987,-11.514941758342085,30.721474959701656,34.25903490861495,-3.5375599489132945,-11.51494175834209,30.725537086874432,31.867622787923004,1.0636418717421008,-11.486037794883297,-6.844651999779913,10733.366666666667,True,False,False,33
2014-09-09,122749.63527830881,120070.95018859745,3503,2014,9,September,Tuesday,3,Weekday,Spring,2678.685089711362,2.1822346629690674,35.04128897468136,34.276605820324704,0.7646831543566535,2.182234662969064,31.34538264202569,31.95328968710423,1.2076805212596244,-9.530784114363822,-6.644874463950886,10649.066666666668,False,False,False,33
2014-09-10,78736.40283972122,77071.54270611012,2247,2014,9,September,Wednesday,3,Weekday,Spring,1664.8601336111024,2.1144731960896843,35.04067772128225,34.29975198313757,0.7409257381446821,2.1144731960896825,31.96076991024848,32.03931845659128,1.3306680183293926,-7.593710840848345,-6.448328259273109,10485.366666666667,False,False,False,33
2014-09-11,70875.11066874111,69489.36084683513,2023,2014,9,September,Thursday,3,Weekday,Spring,1385.749821905978,1.9551995176173342,35.03465678138463,34.34965934099611,0.6849974403885213,1.955199517617335,32.5761111362113,32.12507098127076,1.437458994769487,-5.673858963479217,-6.258579895382365,10357.366666666667,False,False,False,33
2014-09-12,148634.39140687516,145956.13969592098,4242,2014,9,September,Friday,3,Weekday,Spring,2678.2517109541805,1.8019057942133148,35.03875327837698,34.4073879528338,0.6313653255431788,1.8019057942133039,33.19101054521409,32.211293165671236,1.532205297073269,-3.77812923447841,-6.073477067375745,10295.7,False,False,False,33
2014-09-13,171724.82878193396,168652.2035714417,4901,2014,9,September,Saturday,3,Weekend,Spring,3072.6252104922605,1.7892725427573763,35.0387326631165,34.41179424024519,0.6269384228713051,1.7892725427573797,33.80634636623953,32.298066870030674,1.6167249203810394,-1.8821172218750306,-5.886827774995799,10276.233333333334,False,False,False,33
2014-09-14,86435.6988349511,84948.37457716375,2467,2014,9,September,Sunday,3,Weekend,Spring,1487.3242577873461,1.720729140661419,35.03676482973291,34.43387700736269,0.6028878223702208,1.7207291406614058,34.4217641726109,32.384352389373376,1.6923229865659966,0.006981870852302142,-5.701033645955406,9872.233333333334,False,False,False,33
2014-09-15,120236.18270337001,118094.04319314891,3432,2014,9,September,Monday,3,Weekday,Spring,2142.1395102210954,1.7816097135301479,35.03385276904721,34.40968624509001,0.6241665239572001,1.7816097135301603,35.037818145374544,32.47020075555819,1.7601726632071633,1.906489223976907,-5.5102308293045095,9430.433333333332,False,False,False,33
2014-09-16,83204.1966941811,81753.42459354558,2375,2014,9,September,Tuesday,3,Weekday,Spring,1450.7721006355132,1.7436285166815069,35.0333459764973,34.4224945657034,0.6108514107938987,1.7436285166815022,35.03668343134826,32.55616333127586,1.821289854776461,1.8438312030786839,-5.317265394036885,9263.6,False,False,False,33
2014-09-17,73768.03473492098,72471.9193234045,2105,2014,9,September,Wednesday,3,Weekday,Spring,1296.1154115164827,1.7570149674909477,35.04419702371543,34.42846523677173,0.615731786943698,1.75701496749095,35.0371861888387,32.642477941491805,1.8768308552662312,1.7927657418502927,-5.124067281210926,9071.633333333333,False,False,False,33
2014-09-18,69425.44511577097,68280.38327689518,1982,2014,9,September,Thursday,3,Weekday,Spring,1145.0618388757866,1.6493402915405575,35.02797432682693,34.45024383294409,0.5777304938828394,1.6493402915405588,35.036231552473325,32.72816357489815,1.9261217780893396,1.7490715666964678,-4.9308873311371615,8973.0,False,False,False,33
2014-09-19,137154.95408779135,135276.90958604595,3915,2014,9,September,Friday,3,Weekday,Spring,1878.044501745404,1.3692866686705962,35.033193892156156,34.55348903858134,0.47970485357481607,1.369286668670597,35.035437354441775,32.78555469303674,1.9692684222004888,1.6872688344760793,-4.824326130512094,8931.8,False,False,False,33
2014-09-20,153569.06188021015,151376.13558980462,4383,2014,9,September,Saturday,3,Weekend,Spring,2192.926290405536,1.4279740095802003,35.03743141232265,34.53710599813019,0.50032541419246,1.427974009580211,35.035251461471226,32.842754377745415,2.0098734398888074,1.6356547583079113,-4.715187424522015,8913.633333333333,False,False,False,33
2014-09-21,75633.32058868634,74546.66825359916,2159,2014,9,September,Sunday,3,Weekend,Spring,1086.6523350871867,1.4367375736372656,35.031644552425355,34.528331752477605,0.50331279994775,1.4367375736372732,35.034519993284434,32.89991838440347,2.0478475414418598,1.595084534447318,-4.603357605358068,8608.633333333333,False,False,False,33
2014-09-22,90815.92981269087,89653.6375894529,2592,2014,9,September,Monday,3,Weekday,Spring,1162.2922232379642,1.2798329826443535,35.037009958599874,34.588594749017325,0.4484152095825493,1.2798329826443573,35.034971020363386,32.95703374616086,2.0836517968796815,1.5234021443207761,-4.490033016369125,8241.266666666666,False,False,False,33
2014-09-23,110118.15639147014,108880.40896318309,3143,2014,9,September,Tuesday,3,Weekday,Spring,1237.7474282870535,1.124017572439971,35.036002669891865,34.64219184320174,0.393810826690121,1.1240175724399681,35.03535054799118,33.01244512172454,2.116950963497307,1.4348862951434138,-4.391067985294952,8131.9,False,False,False,33
2014-09-24,209908.3831116397,223554.08660175066,6457,2014,9,September,Wednesday,3,Weekday,Spring,-13645.703490110958,-6.500790148458957,32.508654655666675,34.621974074918796,-2.1133194192521216,-6.500790148458951,34.6731302096985,32.985058613503796,2.1180119533696,0.255199850007713,-4.535181493133941,8030.7,False,False,False,33
2014-09-25,358365.68296879344,382967.98317568295,11039,2014,9,September,Thursday,3,Weekday,Spring,-24602.300206889515,-6.865138425944621,32.463600232701644,34.692271326721894,-2.2286710940202497,-6.865138425944626,34.30679105339489,33.00481478812207,2.1100102798342637,-0.9611542524901696,-4.530160403731515,8144.7,False,True,False,33
2014-09-26,585463.9960073602,625980.9302094147,18036,2014,9,September,Friday,3,Weekday,Spring,-40516.934202054515,-6.920482639131434,32.460855844275905,34.707303737492495,-2.2464478932165903,-6.920482639131419,33.939314189411995,33.05899786677843,2.0729244396543556,-2.1454070107476024,-4.401406074594825,8448.933333333332,False,True,False,33
2014-09-27,617019.0915344206,661010.5912638623,19017,2014,9,September,Saturday,3,Weekend,Spring,-43991.49972944171,-7.129682101090648,32.44565870192042,34.7589310229722,-2.3132723210517767,-7.129682101090635,33.56906094506882,33.11644772273535,2.0293521091933164,-3.3679293122720098,-4.263158595513408,8802.833333333334,False,True,False,33
2014-09-28,283850.5971054995,304440.6515064546,8747,2014,9,September,Sunday,3,Weekend,Spring,-20590.054400955152,-7.253835155154666,32.4511943644106,34.80515050948378,-2.353956145073184,-7.25383515515466,33.20042520392385,33.173137871884826,1.9842328656039998,-4.609439702099428,-4.12936511615045,8450.5,False,True,False,33
2014-09-29,264317.1103681058,283912.9686974417,8147,2014,9,September,Monday,3,Weekday,Spring,-19595.858329335868,-7.413768371652277,32.443489673266946,34.84877484932388,-2.4052851760569354,-7.41376837165227,32.82992230601915,33.22913820288081,1.937026471333112,-5.851382752713233,-4.001403343924964,7945.066666666667,False,True,False,33
2014-09-30,358024.9813488259,384823.4398780722,11036,2014,9,September,Tuesday,3,Weekday,Spring,-26798.458529246273,-7.48508062992855,32.441553221169436,34.869829637375155,-2.428276416205719,-7.485080629928563,32.45928667048737,33.28536160572276,1.8865534754070206,-7.081253924480164,-3.8749998162586947,7924.733333333334,False,True,False,33
2014-10-01,594438.2807802997,639306.5687824654,18330,2014,10,October,Wednesday,4,Weekday,Spring,-44868.28800216573,-7.5480145631382625,32.42980255211673,34.877608771547486,-2.4478062194307526,-7.548014563138255,32.44802208426596,33.34230318945689,1.8314780475496717,-7.230857412291493,-3.7461933149386253,7890.2,False,True,False,33
2014-10-02,470507.6630444389,506072.0333414291,14503,2014,10,October,Thursday,4,Weekday,Spring,-35564.37029699021,-7.558722862635118,32.44209219088732,34.89430003043709,-2.4522078395497644,-7.558722862635124,32.44494950686391,33.40029392619905,1.7715694251889205,-7.329940903247278,-3.6146660403375543,7863.933333333333,False,True,False,33
2014-10-03,518693.52866487246,557939.3692763688,15986,2014,10,October,Friday,4,Weekday,Spring,-39245.8406114963,-7.566286919467817,32.446736435935975,34.901749610682394,-2.4550131747464192,-7.566286919467808,32.44293244852963,33.45741957927283,1.7091238583758115,-7.422198657581048,-3.485374280369193,7893.466666666666,False,True,False,33
2014-10-04,656245.8284286658,705891.3002624522,20223,2014,10,October,Saturday,4,Weekend,Spring,-49645.47183378646,-7.56507236817932,32.4504686954787,34.90537013610504,-2.454901440626344,-7.565072368179335,32.44361959046653,33.51485959580062,1.641837379033339,-7.484397267165144,-3.354751238509618,8228.766666666666,False,True,False,33
2014-10-05,280055.1177167632,301279.65498243197,8631,2014,10,October,Sunday,4,Weekend,Spring,-21224.53726566874,-7.578700021163122,32.44758634187965,34.906691574838604,-2.4591052329589544,-7.578700021163119,32.4431041586764,33.57196389335136,1.570019528607952,-7.53080653373778,-3.2251011622553114,7972.8,False,True,False,33
2014-10-06,375648.0174559537,404178.9210552279,11579,2014,10,October,Monday,4,Weekday,Spring,-28530.90359927423,-7.5951162453877705,32.44218131582638,34.90620269930287,-2.464021383476485,-7.595116245387769,32.4429172504706,33.62899054001429,1.4924386412072361,-7.55671337284285,-3.095511318919361,7759.266666666666,False,True,False,33
2014-10-07,78111.71646312073,74251.87472596546,2127,2014,10,October,Tuesday,4,Weekday,Spring,3859.841737155264,4.941437612598912,36.72389114392136,34.90920297412575,1.814688169795609,4.941437612598907,33.05467981086373,33.828825571973894,1.4920864390057889,-5.781496481053213,-2.547364581551733,7576.166666666667,False,False,False,33
2014-10-08,70509.13279154037,67141.97962908403,1923,2014,10,October,Wednesday,4,Weekday,Spring,3367.153162456336,4.775485145181539,36.666215700229,34.91522601616434,1.7509896840646633,4.775485145181555,33.65988168916548,34.02698359665814,1.4595759083213533,-4.020996522721814,-2.004350351434279,7375.0,False,False,False,33
2014-10-09,103281.31104757206,98065.93907845089,2809,2014,10,October,Thursday,4,Weekday,Spring,5215.371969121174,5.049676380191319,36.76799966093701,34.91133466658985,1.856664994347156,5.049676380191307,34.277868470601156,34.08454061953333,1.533144868772849,-2.219796630889465,-1.908768960860204,7351.866666666667,False,False,False,33
2014-10-10,179841.43177972364,170757.58117720697,4891,2014,10,October,Friday,4,Weekday,Spring,9083.850602516672,5.0510332978459065,36.76986951129087,34.912611158701075,1.8572583525897954,5.051033297845916,34.89545890993757,34.14218034586695,1.601320418825784,-0.41732231413036164,-1.8108836241349964,7440.0,False,False,False,33
2014-10-11,138038.23975289488,131192.31677147365,3758,2014,10,October,Saturday,4,Weekend,Spring,6845.92298142123,4.95943949566168,36.73183601726846,34.91014283434637,1.8216931829220968,4.9594394956616865,35.50708281305039,34.19875298706308,1.6627394701807647,1.3718936664183528,-1.7107422915335182,7497.833333333333,False,False,False,33
2014-10-12,61037.56222997037,57992.34151118769,1661,2014,10,October,Sunday,4,Weekend,Spring,3045.220718782679,4.989092957725349,36.74747876578589,34.91411289054045,1.8333658752454411,4.9890929577253464,36.12135315932271,34.25571050331004,1.7207601735482172,3.16729266340242,-1.6045027194164507,7411.8,False,False,False,33
2014-10-13,86799.75945404172,82392.33326461639,2360,2014,10,October,Monday,4,Weekday,Spring,4407.426189425329,5.077694013379092,36.77955909069564,34.91200562060016,1.86755347009548,5.077694013379096,36.74097855573261,34.31373805089601,1.7765243456716233,4.977694128940543,-1.4948886703957267,7327.1,False,False,False,33
2014-10-14,69570.50146670073,66313.9409792702,1894,2014,10,October,Tuesday,4,Weekday,Spring,3256.560487430528,4.680950142337626,36.73204934883883,35.01264043256083,1.7194089162779989,4.680950142337628,36.742144013577956,34.3702475348662,1.8265738223812078,4.940481633188932,-1.3962146370065196,7308.0,False,False,False,33
2014-10-15,130476.35534524244,124398.43162958851,3548,2014,10,October,Wednesday,4,Weekday,Spring,6077.923715653931,4.658256815628895,36.774621010496745,35.06156472085358,1.7130562896431627,4.658256815628901,36.75763048647335,34.42827314291453,1.8753796553327369,4.9237347289671245,-1.300326400269895,7311.866666666667,False,False,False,33
2014-10-16,95229.77348008122,91087.85133554287,2591,2014,10,October,Thursday,4,Weekday,Spring,4141.922144538345,4.349398295486539,36.75406155155586,35.15548102491041,1.5985805266454491,4.349398295486553,36.75563932799032,34.485630328749814,1.9202990058327385,4.8236950025807275,-1.2134674076430605,7319.066666666667,False,False,False,33
2014-10-17,121057.86128350305,116949.79127421073,3293,2014,10,October,Friday,4,Weekday,Spring,4108.070009292322,3.3934764465000025,36.76218077239692,35.51466482666588,1.2475159457310383,3.393476446499992,36.75454093671976,34.542896453705865,1.9626794034403852,4.58690116667417,-1.1589186916760918,7358.666666666667,False,False,False,33
2014-10-18,169498.91638532488,164492.9466328486,4611,2014,10,October,Saturday,4,Weekend,Spring,5005.969752476289,2.953393366301015,36.759686919393815,35.67402876444341,1.0856581549504014,2.9533933663010217,36.75851963702338,34.600620206791426,2.0024993112543354,4.3003231481940745,-1.1154502558507433,7446.3,False,False,False,33
2014-10-19,90692.37587550195,87911.21158320548,2468,2014,10,October,Sunday,4,Weekend,Spring,2781.1642922964675,3.066591061760598,36.74731599493596,35.62042608719833,1.1268899077376275,3.0665910617605947,36.758496384044825,34.657757610217416,2.039382458787613,4.02568002019911,-1.0588734427477433,7398.066666666667,False,False,False,33
2014-10-20,101723.91500409231,98870.81187719772,2773,2014,10,October,Monday,4,Weekday,Spring,2853.1031268945953,2.8047515933493283,36.683705374717746,35.65481856372078,1.0288868109969656,2.8047515933493186,36.74480299604799,34.71263340896392,2.071841718865743,3.700973960194858,-1.0129808566221057,7344.4,False,False,False,33
2014-10-21,103395.69126874243,100424.15574332293,2815,2014,10,October,Tuesday,4,Weekday,Spring,2971.535525419502,2.873945218564274,36.730263328150066,35.67465568146463,1.0556076466854378,2.8739452185642795,36.7445478502353,34.76925403482141,2.1038241097312778,3.442830399655808,-0.9650739351245388,7366.266666666666,False,False,False,33
2014-10-22,99075.59909602182,96511.72215753814,2701,2014,10,October,Wednesday,4,Weekday,Spring,2563.876938483678,2.587798571875227,36.6810807463983,35.73184826269461,0.949232483703689,2.587798571875213,36.73118495536409,34.82405639441469,2.1322603340908692,3.1470506505481413,-0.9214750821501763,7369.9,False,False,False,33
2014-10-23,97476.14471957207,94763.84254876594,2651,2014,10,October,Thursday,4,Weekday,Spring,2712.302170806128,2.782529180456528,36.7695755260551,35.74645135751261,1.0231241685424877,2.782529180456535,36.733401237435416,34.8818421562868,2.1614924400022337,2.9232122055438543,-0.8661913618829578,7353.5,False,False,False,33
2014-10-24,248974.6527827964,241961.14324530264,6781,2014,10,October,Friday,4,Weekday,Spring,7013.509537493752,2.8169572521152526,36.71650977478195,35.682221389957625,1.0342883848243218,2.816957252115242,36.726876809204704,35.02210399359064,2.138588177090575,2.840852320631747,-0.5555997818638174,7364.3,False,False,False,33
2014-10-25,302721.6833004003,294129.6711231186,8249,2014,10,October,Saturday,4,Weekend,Spring,8592.012177281722,2.8382546250430285,36.69798561042555,35.656403336540016,1.0415822738855312,2.8382546250430365,36.71806233649495,35.1632501728481,2.1033486661146967,2.8244039290234633,-0.23215334683089578,7271.3,False,True,False,33
2014-10-26,128520.72780395366,124739.23394868796,3502,2014,10,October,Sunday,4,Weekend,Spring,3781.4938552656968,2.942322160697698,36.699236951443076,35.61942716981381,1.0798097816292653,2.942322160697691,36.71119390171025,35.30452954308701,2.057414825734513,2.8066512288716203,0.09660681316340863,6786.833333333333,False,False,False,33
2014-10-27,145185.26833608488,140651.93717842025,3949,2014,10,October,Monday,4,Weekday,Spring,4533.331157664623,3.1224456927479416,36.765071748818656,35.617102349561975,1.1479693992566808,3.122445692747948,36.72281766943895,35.44850997798362,2.000808864612721,2.8520361002142787,0.43834440629136157,6284.566666666667,False,False,False,33
2014-10-28,89527.5566318617,87067.05131891428,2435,2014,10,October,Tuesday,4,Weekday,Spring,2460.5053129474254,2.748321751999834,36.76696370918345,35.75648924801408,1.0104744611693732,2.748321751999833,36.72806058101516,35.592368956142714,1.93183318740399,2.8340898907050733,0.7717496365298451,6074.166666666667,False,False,False,33
2014-10-29,81991.88284141109,80112.54801498825,2232,2014,10,October,Wednesday,4,Weekday,Spring,1879.3348264228407,2.2920986337853164,36.73471453468239,35.892718644708,0.8419958899743918,2.292098633785318,36.73572255077003,35.735409784856564,1.8476741836326795,2.7918470424065154,1.0952785367110982,5877.0,False,False,False,33
2014-10-30,69704.49111259049,68293.09638979612,1898,2014,10,October,Thursday,4,Weekday,Spring,1411.3947227943718,2.024826091212129,36.72523240916254,35.98161032128352,0.7436220878790181,2.024826091212135,36.729387819785366,35.878199091122994,1.747132537093366,2.683603743943029,1.4122754274157876,5572.4,False,False,False,33
2014-10-31,166652.39481922364,163319.7164706766,4537,2014,10,October,Friday,4,Weekday,Spring,3332.6783485470514,1.9997782523090517,36.73184809769091,35.99729258776209,0.7345555099288177,1.9997782523090486,36.731579008772364,36.021600609308805,1.6267383173041645,2.5668638868278575,1.7305351879306978,5112.633333333333,False,False,False,33
2014-11-01,247453.10218524758,242638.8011974684,6730,2014,11,November,Saturday,4,Weekend,Spring,4814.300987779192,1.9455407692464992,36.76866302901153,36.05331369947525,0.7153493295362807,1.9455407692464903,36.74167578285608,36.16581963724628,1.4839752871976368,2.4393333359997817,2.0473439756600853,4853.533333333334,False,True,False,33
2014-11-02,148476.18120917486,145646.33680169418,4038,2014,11,November,Sunday,4,Weekend,Spring,2829.8444074806757,1.9059248321412308,36.76973284031076,36.06892937139529,0.700803468915467,1.9059248321412174,36.751746624122895,36.30991951739211,1.3100866643116678,2.2912765747774295,2.3630843673803867,4455.266666666666,False,False,False,33
2014-11-03,205368.92263440124,201281.239025563,5581,2014,11,November,Monday,4,Weekday,Spring,4087.6836088382406,1.9904100174470676,36.797871821250894,36.06544329431338,0.732428526937511,1.9904100174470716,36.756432348756064,36.45483295491784,1.0904953737513092,2.1295571925915904,2.681600446901266,3967.2,False,True,False,33
2014-11-04,99244.68184604915,90949.44225220109,2519,2014,11,November,Tuesday,4,Weekday,Spring,8295.239593848062,8.358371894139221,39.398444559765444,36.105376042953985,3.2930685168114593,8.358371894139225,37.132358184553496,36.686528228847365,0.937394913809926,2.9309929271829316,3.2128361774113445,3763.4666666666667,False,False,False,33
2014-11-05,72756.86310007049,67872.77432688524,1847,2014,11,November,Wednesday,4,Weekday,Spring,4884.088773185256,6.712890805184431,39.39191288579886,36.7475767877018,2.6443360980970567,6.712890805184442,37.511957948998706,36.91818594784645,0.6740826197572569,3.562534665954234,3.689769745763751,3439.0666666666666,False,False,False,33
2014-11-06,86867.45808059514,84486.0860860636,2309,2014,11,November,Thursday,4,Weekday,Spring,2381.371994531539,2.7413856087766666,37.621246461929466,36.58990302557973,1.0313434363497365,2.7413856087766697,37.639959956536835,36.94809779178005,0.6849851755987215,3.6649003113205962,3.6164346789696764,3445.133333333333,False,False,False,33
2014-11-07,140167.80386220515,136539.20329644668,3722,2014,11,November,Friday,4,Weekday,Spring,3628.6005657584756,2.5887546681730464,37.6592702477714,36.684364131232314,0.9749061165390884,2.5887546681730544,37.77244883511976,36.98119961003147,0.6948175863413458,3.7490397993011664,3.543543663069393,3505.1,False,True,False,33
2014-11-08,160727.30278297895,156700.8249957323,4268,2014,11,November,Saturday,4,Weekend,Spring,4026.4777872466366,2.505161050753999,37.658693248120656,36.715282332645806,0.9434109154748498,2.5051610507540127,37.899596009278206,37.010889396270926,0.704357662367442,3.8289855538022377,3.458726485421482,3553.733333333333,False,True,False,33
2014-11-09,74115.62877644549,71994.34639365315,1968,2014,11,November,Sunday,4,Weekend,Spring,2121.282382792342,2.8621255972755124,37.66038047583612,36.582493086205865,1.0778873896302557,2.862125597275514,38.02683138578184,37.0405730950891,0.7125666622837766,3.9655856631071353,3.3857628954024697,3456.3,False,False,False,33
2014-11-10,76103.2915165355,73967.60569443136,2016,2014,11,November,Monday,4,Weekday,Spring,2135.685822104133,2.806298886087072,37.74964856971007,36.690280602396506,1.0593679673135625,2.806298886087084,38.16279949270457,37.07450018017048,0.7215339079702284,4.082141215769993,3.3139915417499823,3398.233333333333,False,False,False,33
2014-11-11,56303.366574580374,54996.86660759073,1497,2014,11,November,Tuesday,4,Weekday,Spring,1306.4999669896424,2.320465092010139,37.61079931501695,36.73805384608599,0.8727454689309582,2.320465092010143,37.90742160059765,37.103277531811514,0.7252479696680092,3.2195831011801244,3.225037279559475,3392.766666666667,False,False,False,33
2014-11-12,49436.81586452037,48289.892276094746,1314,2014,11,November,Wednesday,4,Weekday,Spring,1146.9235884256268,2.3199786806025804,37.62314753768674,36.75029853584075,0.8728490018459922,2.319978680602594,37.65474083658163,37.13139714671123,0.7286100068256162,2.59202422623986,3.133113435133592,3357.9,False,False,False,33
2014-11-13,55033.12240398037,53997.21887310759,1466,2014,11,November,Thursday,4,Weekday,Spring,1035.9035308727834,1.8823273796252198,37.539646933138044,36.833027880700946,0.7066190524370981,1.882327379625224,37.643083761039996,37.15831706618787,0.7282655938849004,2.4693016220753674,3.0398260097098446,3343.633333333333,False,False,False,33
2014-11-14,149808.16594472638,146994.89550113154,3984,2014,11,November,Friday,4,Weekday,Spring,2813.27044359484,1.8779152830913315,37.60245129134698,36.896309111729806,0.7061421796171743,1.87791528309132,37.634966767265084,37.185911408882866,0.7289090004269908,2.367753138492265,2.9471479586252594,3358.1666666666665,False,True,False,33
2014-11-15,180685.5107299103,176898.27782037074,4802,2014,11,November,Saturday,4,Weekend,Spring,3787.232909539569,2.096035755296807,37.62713676174725,36.838458521526604,0.7886782402206478,2.096035755296797,37.63045869778317,37.21501391588926,0.7285014953127821,2.3093066677126663,2.8720358739522687,3431.866666666667,False,True,False,33
2014-11-16,75871.43676522048,73905.81015882002,2017,2014,11,November,Sunday,4,Weekend,Spring,1965.6266064004594,2.590733338137474,37.61598253109592,36.64145273119485,0.9745297999010702,2.5907333381374733,37.624116134248844,37.243473974512554,0.726876576297896,2.270536344978661,2.845277770340184,3389.3333333333335,False,False,False,33
2014-11-17,86313.33408317012,84418.78910931063,2297,2014,11,November,Monday,4,Weekday,Spring,1894.5449738594907,2.194962104040539,37.57654944848503,36.751758428084734,0.8247910204002977,2.194962104040531,37.599387688359556,37.27070272548226,0.7234206190093012,2.1832025189720135,2.819996728264835,3312.2,False,False,False,33
2014-11-18,62631.79875207037,61158.36109019277,1665,2014,11,November,Tuesday,4,Weekday,Spring,1473.4376618776005,2.35253927116199,37.61669594718941,36.73174840251818,0.8849475446712347,2.352539271161998,37.6002300643842,37.29968205722404,0.7191318510809757,2.1877845445651354,2.796195001911548,3285.4333333333334,False,False,False,33
2014-11-19,48529.10336034025,47409.55405646717,1291,2014,11,November,Wednesday,4,Weekday,Spring,1119.5493038730783,2.3069647414669006,37.590320186165954,36.72312475326659,0.867195432899365,2.3069647414669046,37.59554044273837,37.32990255093898,0.7113613190100375,2.1859254104028953,2.7796021068488,3236.0333333333333,False,False,False,33
2014-11-20,51040.88136807025,50038.142634161086,1361,2014,11,November,Thursday,4,Weekday,Spring,1002.7387339091656,1.9645795821551995,37.5024844732331,36.76571832047104,0.7367661527620655,1.9645795821552101,37.59023151989481,37.355643255775085,0.7028354559275861,2.197675725050035,2.749289918968498,3187.5666666666666,False,False,False,33
2014-11-21,53973.92224002,47192.49828410188,1281,2014,11,November,Friday,4,Weekday,Spring,6781.423955918122,12.564260062037711,42.13420939892272,36.84035775495853,5.293851643964189,12.564260062037716,38.23762553526277,37.53741421085923,1.1097342345272556,3.7242964077566607,3.0818386353072476,3140.233333333333,False,False,False,33
2014-11-22,47497.98253350988,41179.08824545916,1122,2014,11,November,Saturday,4,Weekend,Spring,6318.894288050717,13.303500382553574,42.333317766051586,36.70150467509729,5.631813090954296,13.303500382553581,38.90993710730625,37.72287228552578,1.4031131127532703,5.325362783079056,3.432537675377149,3089.266666666667,False,False,False,33
2014-11-23,31219.951528719885,26893.304677301025,737,2014,11,November,Sunday,4,Weekend,Spring,4326.64685141886,13.858595672189585,42.360856891071755,36.49023701126326,5.870619879808494,13.858595672189585,39.58777630158851,37.91101718940211,1.6244813109678988,6.935057402229357,3.800592289379627,2887.8,False,False,False,33
2014-11-24,26870.323873470003,23516.0417180955,641,2014,11,November,Monday,4,Weekday,Spring,3354.2821553745016,12.483221903723685,41.919382017893916,36.686492539930576,5.23288947796334,12.483221903723683,40.208180954361204,38.08506373631772,1.7637736125424732,8.404808802184093,4.122091198668982,2634.2,False,False,False,33
2014-11-25,40530.64229268001,35674.1907631663,968,2014,11,November,Tuesday,4,Weekday,Spring,4856.45152951371,11.98217263482845,41.870498236239676,36.85350285451064,5.016995381729039,11.98217263482845,40.815866995654105,38.25743911247761,1.872980509675154,9.780470711279301,4.423419547806674,2549.733333333333,False,False,False,33
2014-11-26,30371.43133504988,26054.849168281442,709,2014,11,November,Wednesday,4,Weekday,Spring,4316.5821667684395,14.212639895528817,42.83699765169236,36.74872943340119,6.088268218291169,14.212639895528815,41.565392347872155,38.45983664257339,2.027822655642557,11.481281447573862,4.79309268789937,2441.733333333333,False,False,False,33
2014-11-27,37776.65876674988,32719.68963642164,880,2014,11,November,Thursday,4,Weekday,Spring,5056.969130328242,13.386491276404957,42.928021325852136,37.181465495933686,5.746555829918449,13.386491276404941,42.34046904110345,38.66520522979569,2.158251566112067,13.112983118180969,5.147698338712873,2389.9,False,False,False,33
2014-11-28,46818.20532261,40652.57640885138,1096,2014,11,November,Friday,4,Weekday,Spring,6165.628913758621,13.169297864523315,42.71734062281934,37.091766796397245,5.625573826422098,13.169297864523314,42.42377350166011,38.86462609940025,2.248243692143207,13.199417089964626,5.5102716464041395,2352.0333333333333,False,False,False,33
2014-11-29,88321.62554976073,79880.24368293647,2068,2014,11,November,Saturday,4,Weekend,Spring,8441.38186682426,9.557548125139922,42.70871641671216,38.62681029155536,4.081906125156799,9.55754812513992,42.4774018803259,39.06407556631858,2.3162842835826725,12.664281053191248,5.7613623808684,2357.7,False,False,False,33
